date,temp
8/12/21 12:01,29.152
8/12/21 12:02,29.152
8/12/21 12:03,29.252
8/12/21 12:04,29.252
8/12/21 12:05,29.352
8/12/21 12:06,29.352
8/12/21 12:07,29.352
8/12/21 12:08,29.352
8/12/21 12:09,29.352
8/12/21 12:10,29.352
8/12/21 12:11,29.352
8/12/21 12:12,29.452
8/12/21 12:13,29.452
8/12/21 12:14,29.552
8/12/21 12:15,29.652
8/12/21 12:16,29.752
8/12/21 12:17,29.752
8/12/21 12:18,29.752
8/12/21 12:19,29.752
8/12/21 12:20,29.752
8/12/21 12:21,29.752
8/12/21 12:22,29.752
8/12/21 12:23,29.752
8/12/21 12:24,29.752
8/12/21 12:25,29.752
8/12/21 12:26,29.752
8/12/21 12:27,29.752
8/12/21 12:28,29.752
8/12/21 12:29,29.652
8/12/21 12:30,29.652
8/12/21 12:31,29.652
8/12/21 12:32,29.652
8/12/21 12:33,29.552
8/12/21 12:34,29.552
8/12/21 12:35,29.552
8/12/21 12:36,29.552
8/12/21 12:37,29.552
8/12/21 12:38,29.652
8/12/21 12:39,29.652
8/12/21 12:40,29.752
8/12/21 12:41,29.752
8/12/21 12:42,29.752
8/12/21 12:43,29.752
8/12/21 12:44,29.752
8/12/21 12:45,29.652
8/12/21 12:46,29.652
8/12/21 12:47,29.652
8/12/21 12:48,29.652
8/12/21 12:49,29.552
8/12/21 12:50,29.552
8/12/21 12:51,29.552
8/12/21 12:52,29.652
8/12/21 12:53,29.652
8/12/21 12:54,29.752
8/12/21 12:55,29.752
8/12/21 12:56,29.752
8/12/21 12:57,29.752
8/12/21 12:58,29.752
8/12/21 12:59,29.652
8/12/21 13:00,29.652
8/12/21 13:01,29.652
8/12/21 13:02,29.552
8/12/21 13:03,29.552
8/12/21 13:04,29.552
8/12/21 13:05,29.552
8/12/21 13:06,29.652
8/12/21 13:07,29.752
8/12/21 13:08,29.752
8/12/21 13:09,29.853
8/12/21 13:10,29.853
8/12/21 13:11,29.853
8/12/21 13:12,29.853
8/12/21 13:13,29.752
8/12/21 13:14,29.752
8/12/21 13:15,29.752
8/12/21 13:16,29.652
8/12/21 13:17,29.652
8/12/21 13:18,29.652
8/12/21 13:19,29.652
8/12/21 13:20,29.652
8/12/21 13:21,29.652
8/12/21 13:22,29.752
8/12/21 13:23,29.752
8/12/21 13:24,29.853
8/12/21 13:25,29.853
8/12/21 13:26,29.752
8/12/21 13:27,29.752
8/12/21 13:28,29.752
8/12/21 13:29,29.752
8/12/21 13:30,29.652
8/12/21 13:31,29.652
8/12/21 13:32,29.652
8/12/21 13:33,29.552
8/12/21 13:34,29.552
8/12/21 13:35,29.552
8/12/21 13:36,29.452
8/12/21 13:37,29.452
8/12/21 13:38,29.452
8/12/21 13:39,29.352
8/12/21 13:40,29.352
8/12/21 13:41,29.252
8/12/21 13:42,29.252
8/12/21 13:43,29.252
8/12/21 13:44,29.252
8/12/21 13:45,29.152
8/12/21 13:46,29.152
8/12/21 13:47,29.152
8/12/21 13:48,29.053
8/12/21 13:49,29.053
8/12/21 13:50,29.053
8/12/21 13:51,29.053
8/12/21 13:52,28.953
8/12/21 13:53,28.953
8/12/21 13:54,29.053
8/12/21 13:55,29.053
8/12/21 13:56,29.152
8/12/21 13:57,29.252
8/12/21 13:58,29.252
8/12/21 13:59,29.352
8/12/21 14:00,29.352
8/12/21 14:01,29.352
8/12/21 14:02,29.352
8/12/21 14:03,29.252
8/12/21 14:04,29.252
8/12/21 14:05,29.252
8/12/21 14:06,29.152
8/12/21 14:07,29.152
8/12/21 14:08,29.152
8/12/21 14:09,29.152
8/12/21 14:10,29.152
8/12/21 14:11,29.252
8/12/21 14:12,29.352
8/12/21 14:13,29.352
8/12/21 14:14,29.352
8/12/21 14:15,29.352
8/12/21 14:16,29.352
8/12/21 14:17,29.252
8/12/21 14:18,29.252
8/12/21 14:19,29.252
8/12/21 14:20,29.252
8/12/21 14:21,29.152
8/12/21 14:22,29.152
8/12/21 14:23,29.152
8/12/21 14:24,29.053
8/12/21 14:25,29.053
8/12/21 14:26,29.053
8/12/21 14:27,29.053
8/12/21 14:28,28.953
8/12/21 14:29,28.953
8/12/21 14:30,28.953
8/12/21 14:31,28.853
8/12/21 14:32,28.853
8/12/21 14:33,28.853
8/12/21 14:34,28.853
8/12/21 14:35,28.853
8/12/21 14:36,28.754
8/12/21 14:37,28.754
8/12/21 14:38,28.754
8/12/21 14:39,28.853
8/12/21 14:40,28.953
8/12/21 14:41,28.953
8/12/21 14:42,28.953
8/12/21 14:43,28.953
8/12/21 14:44,28.953
8/12/21 14:45,28.953
8/12/21 14:46,28.953
8/12/21 14:47,28.953
8/12/21 14:48,28.853
8/12/21 14:49,28.853
8/12/21 14:50,28.853
8/12/21 14:51,28.853
8/12/21 14:52,28.853
8/12/21 14:53,28.754
8/12/21 14:54,28.754
8/12/21 14:55,28.754
8/12/21 14:56,28.754
8/12/21 14:57,28.754
8/12/21 14:58,28.655
8/12/21 14:59,28.655
8/12/21 15:00,28.655
8/12/21 15:01,28.655
8/12/21 15:02,28.555
8/12/21 15:03,28.555
8/12/21 15:04,28.555
8/12/21 15:05,28.555
8/12/21 15:06,28.555
8/12/21 15:07,28.555
8/12/21 15:08,28.456
8/12/21 15:09,28.456
8/12/21 15:10,28.456
8/12/21 15:11,28.456
8/12/21 15:12,28.456
8/12/21 15:13,28.357
8/12/21 15:14,28.357
8/12/21 15:15,28.357
8/12/21 15:16,28.357
8/12/21 15:17,28.357
8/12/21 15:18,28.357
8/12/21 15:19,28.357
8/12/21 15:20,28.357
8/12/21 15:21,28.258
8/12/21 15:22,28.258
8/12/21 15:23,28.258
8/12/21 15:24,28.258
8/12/21 15:25,28.258
8/12/21 15:26,28.258
8/12/21 15:27,28.258
8/12/21 15:28,28.159
8/12/21 15:29,28.159
8/12/21 15:30,28.159
8/12/21 15:31,28.159
8/12/21 15:32,28.159
8/12/21 15:33,28.159
8/12/21 15:34,28.159
8/12/21 15:35,28.159
8/12/21 15:36,28.06
8/12/21 15:37,28.06
8/12/21 15:38,28.06
8/12/21 15:39,28.06
8/12/21 15:40,28.06
8/12/21 15:41,28.06
8/12/21 15:42,28.06
8/12/21 15:43,28.06
8/12/21 15:44,28.06
8/12/21 15:45,28.06
8/12/21 15:46,28.06
8/12/21 15:47,28.06
8/12/21 15:48,27.961
8/12/21 15:49,27.961
8/12/21 15:50,27.961
8/12/21 15:51,27.961
8/12/21 15:52,27.961
8/12/21 15:53,27.961
8/12/21 15:54,27.961
8/12/21 15:55,27.961
8/12/21 15:56,27.961
8/12/21 15:57,27.961
8/12/21 15:58,27.961
8/12/21 15:59,27.961
8/12/21 16:00,27.961
8/12/21 16:01,27.961
8/12/21 16:02,27.961
8/12/21 16:03,27.862
8/12/21 16:04,27.862
8/12/21 16:05,27.862
8/12/21 16:06,27.862
8/12/21 16:07,27.862
8/12/21 16:08,27.862
8/12/21 16:09,27.862
8/12/21 16:10,27.862
8/12/21 16:11,27.862
8/12/21 16:12,27.862
8/12/21 16:13,27.862
8/12/21 16:14,27.862
8/12/21 16:15,27.862
8/12/21 16:16,27.862
8/12/21 16:17,27.862
8/12/21 16:18,27.862
8/12/21 16:19,27.862
8/12/21 16:20,27.862
8/12/21 16:21,27.862
8/12/21 16:22,27.862
8/12/21 16:23,27.862
8/12/21 16:24,27.764
8/12/21 16:25,27.764
8/12/21 16:26,27.961
8/12/21 16:27,27.961
8/12/21 16:28,27.665
8/12/21 16:29,27.272
8/12/21 16:30,26.781
8/12/21 16:31,26.488
